journey_distance,am_or_pm,day_of_week,pickup_hour,passenger_count,fare_amount
0.8848181134690446,PM,Wed,14,1,4.5
1.7548849145600776,PM,Fri,17,2,12.1
4.75341365059602,AM,Sat,0,2,12.9
1.1311589090950027,AM,Fri,10,1,5.3
2.3813176512736285,PM,Thurs,17,5,7.7
1.9372721784740896,AM,Fri,5,1,8.5
2.315709720188199,PM,Mon,14,1,10.5
6.264563846770058,AM,Sun,0,1,13.7
1.0052240715759477,PM,Fri,21,2,4.1
1.2112608285142896,PM,Fri,17,2,5.7
0.9040835735390931,PM,Mon,18,1,3.7
2.958437281882693,PM,Wed,18,1,9.3
0.9460430358948286,PM,Sun,18,2,5.7
2.578017656740611,PM,Sat,14,1,8.5
1.6947836102573994,PM,Sat,17,3,6.5
3.513100918449693,PM,Mon,15,1,10.1
1.965920352021632,PM,Tue,17,1,6.1
1.828436475740869,AM,Tue,4,1,6.5
16.198039520751657,AM,Thurs,3,1,42.1
2.9347274670002723,AM,Thurs,9,1,10.5
3.171140638530762,AM,Fri,4,1,9.3
3.449982091940977,AM,Sun,5,1,8.1
4.407472210441415,AM,Tue,8,1,14.9
1.0015067154250608,PM,Tue,12,1,5.3
8.464583472220022,AM,Tue,10,1,32.67
4.095176720428415,AM,Sat,5,1,13.7
0.8866146932201516,AM,Mon,6,2,4.1
1.118742494415727,AM,Wed,4,1,6.1
1.688333268733035,PM,Sun,18,1,6.1
2.64469581252685,AM,Tue,3,1,8.9
6.710818284104814,PM,Sat,13,1,16.1
2.70069545326593,AM,Sat,9,1,8.9
2.802336275131459,AM,Thurs,11,1,7.7
3.479904490881208,AM,Thurs,11,1,8.9
0.9877417536179586,PM,Sat,12,1,4.5
16.694003867338502,PM,Fri,12,1,43.07
8.535105052770625,PM,Sat,20,1,20.5
5.119266224906525,PM,Fri,15,1,13.7
1.617197850357245,AM,Wed,2,1,5.7
1.8738207481175275,AM,Tue,6,1,8.1
5.658025741145488,PM,Thurs,15,1,14.9
1.370628868679124,AM,Mon,9,1,5.7
2.1943793571003947,PM,Tue,15,1,7.3
1.0036255579287612,AM,Sat,6,1,4.5
5.212376154003944,AM,Thurs,0,1,12.9
1.5981783636121547,AM,Sat,9,1,7.7
2.5448039634631234,AM,Sat,7,1,7.7
1.234332366094595,AM,Wed,3,3,4.9
2.369500030380159,AM,Thurs,8,1,8.1
2.3415847625682096,PM,Mon,21,1,5.7
2.7752160934428742,AM,Sun,3,2,7.7
4.036667994632379,AM,Wed,4,1,12.1
1.3855422203468841,AM,Tue,11,1,6.5
4.996823693045159,AM,Fri,5,1,10.9
6.70269887863397,PM,Wed,17,1,21.7
5.0336688295332666,AM,Wed,7,1,16.9
13.457452557772928,PM,Fri,13,1,32.67
4.128660460421888,PM,Thurs,19,1,15.7
2.491989443646168,AM,Sat,6,1,8.5
2.4070313451397354,PM,Tue,16,1,9.7
2.5956704074490693,AM,Sun,7,1,6.1
2.432997532357688,PM,Mon,16,1,14.5
0.4916520014826429,PM,Wed,23,1,3.7
0.560461538373963,PM,Sat,16,1,4.1
2.5405621255832678,PM,Sat,14,1,9.7
6.990965245403502,PM,Sun,16,1,23.87
1.5033407928994285,AM,Sun,6,1,4.9
2.201527293408969,PM,Fri,13,1,7.7
0.5865344921479021,PM,Sat,13,1,4.9
1.1606540714779217,PM,Tue,17,1,4.1
0.8667592591732206,AM,Mon,6,1,4.9
2.2503496149643083,AM,Fri,4,1,6.9
1.4394889037647727,PM,Mon,16,1,4.9
3.6015305650238636,PM,Sun,12,1,15.7
4.437954636029947,AM,Sat,0,1,9.3
1.1793310756251587,PM,Fri,22,1,9.7
3.1050051044691607,PM,Wed,15,1,8.1
1.5777631518727893,AM,Thurs,9,1,7.3
0.8694306952460311,PM,Thurs,17,2,4.9
2.608632623997038,PM,Sat,15,1,7.3
2.114593190193357,AM,Sat,5,1,7.7
7.344739878998549,PM,Thurs,16,1,17.3
2.1733647302702996,AM,Sat,7,1,7.7
2.1097055492916783,PM,Thurs,17,2,6.5
0.6098083712015728,AM,Sun,6,1,5.3
3.4944472843467618,PM,Sat,19,1,15.7
0.7821331411242224,PM,Fri,14,1,4.1
1.8535921487119102,PM,Tue,23,1,6.9
8.477079311730837,AM,Sat,8,1,28.1
2.456626845576669,AM,Sat,8,1,10.5
2.4957292263619006,PM,Sun,15,1,6.5
1.0132034492814572,AM,Wed,5,1,4.9
0.6844035546304211,AM,Mon,4,1,4.9
1.0334692915714307,PM,Thurs,13,1,4.1
3.1040203702970928,AM,Fri,8,1,12.9
1.9994261953306436,AM,Sat,5,1,4.9
0.7484813414807181,AM,Fri,5,1,4.5
1.9268540487722914,PM,Tue,16,1,5.7
2.0786758349847063,AM,Sun,5,3,3.3
6.674326758454745,AM,Sun,0,3,13.7
1.4334180448980285,PM,Wed,17,1,5.7
4.059118868742092,AM,Sat,8,1,11.3
3.305556554038831,PM,Mon,19,1,9.7
6.369275347090185,PM,Mon,17,1,11.7
0.7862737129280688,PM,Sun,17,1,4.1
2.4634491554838234,AM,Sun,4,2,6.5
21.03114735946576,AM,Mon,3,1,45.0
19.058114079145668,AM,Sat,8,1,45.0
2.5676689335533998,PM,Mon,14,2,8.5
4.442668226740103,PM,Sun,18,1,9.3
0.5955549406697672,AM,Sat,9,1,3.7
1.303650735506191,AM,Wed,5,1,5.3
1.861065124427779,PM,Mon,19,1,6.9
3.595183927254858,PM,Sun,14,1,7.3
1.3213441196129718,AM,Thurs,11,1,5.7
1.340619326167944,AM,Mon,7,1,5.3
1.6103728154570307,AM,Sun,7,1,4.9
4.773171113589536,PM,Tue,19,1,12.1
4.133807550999162,PM,Tue,16,1,14.5
6.987793525536471,AM,Wed,7,2,14.9
4.588960739210144,AM,Sat,11,2,13.3
2.545532932249911,AM,Thurs,2,2,6.5
3.698653310015185,PM,Wed,22,1,12.5
0.8559464446660462,AM,Thurs,11,1,4.1
2.270485069607067,AM,Fri,10,1,6.9
11.18753441960307,AM,Sun,8,1,27.87
1.1262674152544652,AM,Wed,6,1,4.9
1.2843143644571013,AM,Sat,9,3,4.5
0.6960030225138104,PM,Sat,22,1,3.7
20.011122088821235,PM,Thurs,19,1,38.5
2.160122993076534,AM,Fri,7,1,6.9
3.1616553097188245,PM,Wed,20,1,8.1
2.6451058080847494,PM,Thurs,14,4,9.3
1.108270348702254,PM,Sun,18,2,4.1
1.8169202554023662,AM,Wed,11,2,6.9
0.6697576849107656,PM,Wed,16,1,3.3
1.1793513660231463,PM,Sun,12,2,4.9
3.8985125761989523,PM,Thurs,16,1,8.9
2.648956161508373,PM,Thurs,19,2,9.7
2.6453612037086995,AM,Mon,9,1,7.3
3.0255321076182864,PM,Thurs,19,1,8.5
4.629397746398958,PM,Fri,16,4,12.5
2.3953765722195643,AM,Mon,9,1,6.1
2.8919912669299426,PM,Thurs,14,1,8.5
4.1672115237225205,PM,Sat,23,2,10.9
2.2468045914146537,PM,Tue,19,1,6.1
2.0291264505362614,PM,Fri,16,1,5.7
2.0257825927477264,PM,Tue,13,1,21.3
9.98128400899332,PM,Wed,21,1,24.1
1.9635346085074616,AM,Sat,10,1,7.3
1.3973850575251232,PM,Fri,20,1,6.5
2.5704028217598633,AM,Sat,8,4,6.9
1.4367585250033907,AM,Fri,9,1,8.1
2.8357264616247417,PM,Sat,12,1,6.9
1.3758474366485967,AM,Thurs,9,2,6.5
4.9980499891405765,PM,Thurs,16,1,12.5
1.0871472043203207,AM,Fri,9,1,6.1
2.7812204014071087,AM,Sun,5,1,8.5
3.7836849101477728,AM,Sun,10,1,9.7
2.1551887514487182,PM,Thurs,15,2,9.7
6.390924018629759,AM,Tue,11,1,13.3
1.3617931481991128,PM,Sat,20,1,4.9
12.301896979517613,PM,Sun,20,1,23.7
1.956933738427596,AM,Tue,9,1,7.3
0.41460656076795754,AM,Sun,6,1,3.7
1.2806802841335534,AM,Thurs,8,1,5.3
1.2874442403931103,PM,Wed,12,1,4.9
1.423941649531364,AM,Fri,4,2,4.5
1.914182277020549,PM,Fri,15,1,6.5
0.9072831159228458,PM,Tue,13,1,5.7
1.0185222979535977,PM,Thurs,23,1,10.1
2.130862791386598,PM,Mon,19,1,8.1
3.2605750991550657,PM,Fri,20,1,9.7
5.589130289187251,PM,Fri,17,2,16.1
5.7740820084928455,PM,Fri,14,1,17.7
1.0727737987729022,PM,Mon,12,5,3.7
2.881845700719898,PM,Mon,14,2,49.57
1.1408787710969404,PM,Sat,22,4,4.9
1.2831525526918066,AM,Mon,8,1,9.7
0.48379096239948655,PM,Fri,22,1,3.3
3.883455272194688,AM,Mon,6,1,10.1
0.9019977109791439,PM,Sat,19,1,5.3
7.438989112710441,AM,Thurs,0,1,15.7
5.826172526617386,PM,Thurs,17,1,12.1
0.9862261058535929,AM,Wed,6,1,5.3
1.0640142861558768,AM,Mon,9,1,5.3
3.825360590862046,AM,Wed,8,2,12.1
2.5482858276019673,AM,Fri,10,1,10.1
1.7720713409101239,AM,Fri,8,1,8.1
4.132542726655278,AM,Thurs,6,1,10.1
1.905036204560236,PM,Wed,18,3,6.9
2.83701633894643,PM,Tue,18,1,8.5
2.5486779847439274,AM,Sat,8,4,10.1
3.5728603322091135,AM,Wed,11,1,11.7
2.750471704287719,AM,Fri,10,2,9.3
1.8200613000067745,AM,Sat,8,2,4.9
1.1525399215896088,AM,Tue,10,2,6.5
1.3129345836901156,AM,Sat,8,2,4.5
20.71294671422086,AM,Sat,9,2,49.57
1.7309492140840945,AM,Tue,5,1,6.5
3.9638269306529206,AM,Fri,8,1,13.7
9.018144985831313,AM,Wed,9,2,22.1
2.2392465300822604,AM,Tue,9,1,9.7
0.5557916778623925,PM,Wed,14,4,3.7
0.5134279908639241,PM,Fri,22,2,3.3
1.7029788469220535,AM,Sun,6,1,6.9
3.6108886355526337,AM,Wed,11,1,12.5
2.4667990599776948,PM,Tue,21,1,8.5
1.114750718724777,PM,Thurs,15,1,4.1
2.3639546707885577,PM,Wed,19,1,7.3
1.1330206083589114,AM,Sun,7,1,5.3
4.668683761489289,PM,Fri,19,2,15.3
4.349575691590777,PM,Sat,17,2,8.1
0.5860162361546286,PM,Mon,22,1,4.1
12.562165650198427,AM,Thurs,11,1,35.47
1.7624112003987262,PM,Tue,15,1,6.5
13.434132098609211,AM,Wed,8,1,41.87
3.8597273530665426,PM,Tue,14,1,14.5
0.4548122917129424,PM,Fri,23,2,3.7
1.1583024002246332,AM,Sun,10,1,7.3
2.9132533552685884,PM,Fri,23,1,6.5
1.6076334313650658,PM,Mon,14,1,5.3
1.60758979949005,AM,Wed,5,1,4.9
1.0884382684074863,AM,Fri,2,1,4.9
2.6689622581212302,PM,Tue,14,1,10.1
2.987013064376267,AM,Mon,3,1,5.3
3.299463987325569,PM,Thurs,23,1,8.1
1.270017834922085,PM,Tue,17,1,5.3
2.3059264503685837,AM,Thurs,11,1,8.9
4.033333191867586,PM,Wed,22,2,9.7
4.545011217143039,PM,Thurs,19,1,14.9
6.680669026795401,PM,Thurs,22,1,14.5
5.210951087928955,AM,Tue,1,1,10.1
0.7538323512629576,PM,Wed,20,1,3.7
1.2627173957560536,PM,Tue,14,1,4.1
0.876758322830288,PM,Sat,13,2,4.1
1.316099530268538,PM,Tue,19,1,5.7
3.7079502224449197,PM,Thurs,13,2,10.9
2.242287525322856,PM,Thurs,12,1,7.3
2.650948330201577,AM,Thurs,4,1,8.9
8.673537420090083,AM,Sat,1,1,18.9
5.243304427825342,PM,Wed,19,1,10.9
5.106973140768937,PM,Sun,17,2,15.3
1.3496636922302887,AM,Sun,9,1,4.9
4.1747340356821585,AM,Tue,3,1,12.5
2.7585355893577352,PM,Thurs,17,2,8.1
0.7228978769626171,PM,Fri,15,1,3.3
0.7356049889734632,AM,Mon,5,1,4.1
1.2209815520214113,AM,Sat,6,1,4.5
1.903697736956915,PM,Fri,14,1,8.5
1.674097574899996,PM,Fri,19,1,5.7
3.4201138307326384,PM,Fri,22,1,10.1
5.142826389968005,AM,Tue,7,1,12.1
3.181901222029791,AM,Fri,11,4,8.9
4.457002001126681,PM,Fri,23,1,8.1
1.8482367858870539,AM,Tue,8,1,6.5
1.6605422855062018,AM,Wed,9,2,6.9
0.5401062170412242,PM,Thurs,14,1,14.1
1.1487027485702845,AM,Tue,3,1,4.1
1.006213342498069,AM,Sun,9,2,4.5
2.546651992486955,PM,Sun,13,1,7.7
0.33185193174284006,PM,Thurs,15,1,10.1
1.4864278379123843,AM,Mon,7,1,5.3
0.9244599440884145,PM,Mon,14,1,5.3
1.9678531942179385,PM,Mon,21,1,6.1
2.013193201296034,AM,Wed,7,1,5.7
6.805036014637113,AM,Tue,2,1,12.5
2.941012417034424,PM,Sun,16,1,7.3
10.495154218000682,AM,Tue,2,1,26.67
1.7259841774653264,AM,Thurs,9,1,8.9
1.2381966077265798,AM,Thurs,6,1,4.9
9.811769511031052,AM,Wed,8,1,27.07
3.282773553090162,AM,Tue,10,1,10.5
3.9832047397410717,PM,Sat,12,2,11.3
1.0677605247446758,AM,Tue,3,1,4.1
1.0742977815072694,AM,Tue,9,1,5.7
2.5183252925666744,AM,Wed,10,1,8.1
1.5339286440127615,PM,Mon,14,1,6.1
4.096854374074972,PM,Sun,17,3,9.3
1.4910940661266145,AM,Thurs,6,2,6.1
2.9386484087504297,PM,Wed,13,3,8.1
7.639043233903202,AM,Sat,1,1,17.3
2.0649475031089906,PM,Sat,18,2,6.5
2.17346598467144,PM,Thurs,21,1,6.5
1.9775512699602633,AM,Sat,9,2,7.3
1.2349448996411823,PM,Wed,14,1,6.9
1.1527388611250704,PM,Tue,17,2,4.1
4.37045639897385,AM,Sun,10,4,11.7
9.283622853300027,AM,Tue,7,1,33.870000000000005
1.5393291034302587,AM,Wed,10,1,24.9
0.7931193349978903,AM,Sat,8,1,3.7
2.1583490409608226,PM,Mon,12,2,7.3
1.2466748322419179,PM,Thurs,20,4,4.5
2.1069223608402052,PM,Thurs,17,1,7.3
2.9806141108471356,PM,Mon,19,2,38.1
2.2764573582338583,AM,Fri,9,3,10.1
1.7594803854438927,AM,Tue,10,1,6.9
1.5439489282373644,AM,Mon,9,1,6.5
2.1744209362792493,AM,Fri,7,1,7.7
0.8494268832125849,PM,Wed,14,2,6.1
1.3214662611016648,PM,Tue,18,1,5.7
1.153794189676627,PM,Thurs,18,1,4.1
0.9295321005419988,PM,Wed,15,1,4.9
1.0433102793882307,AM,Thurs,8,1,7.7
2.2740308938425065,AM,Fri,9,1,8.1
16.443883269911787,PM,Fri,17,2,29.7
3.3421617702087496,AM,Sun,7,1,8.1
3.0049097133909046,AM,Sat,9,1,7.3
3.2951714185533363,PM,Sat,16,2,10.1
1.524926651256228,AM,Thurs,4,1,6.5
1.5400168962680296,PM,Mon,12,2,7.3
2.043366637717175,PM,Mon,20,1,5.7
13.960449365055252,PM,Sat,23,2,25.7
2.3418077480070183,AM,Wed,8,1,8.9
1.2040831301869206,AM,Tue,5,1,6.1
1.3270024072690032,PM,Mon,14,1,8.5
3.319797890304579,PM,Thurs,14,1,10.5
0.4573636983164735,AM,Mon,3,1,3.3
2.072418722806005,AM,Tue,7,2,7.7
0.6523189567704264,PM,Sun,14,1,3.7
9.569594196272625,AM,Thurs,10,1,32.27
2.5629573162813566,PM,Thurs,18,1,8.9
1.1745289326360102,AM,Sat,10,1,5.3
4.179177647759277,AM,Wed,7,1,12.9
4.480866943364263,PM,Fri,21,1,12.9
1.806151002455497,AM,Mon,4,1,7.7
1.9579586714109471,AM,Wed,11,1,6.1
5.4999846158366825,AM,Wed,6,1,12.5
1.9840893815311458,AM,Sun,9,1,5.3
1.0766988520205254,PM,Fri,19,2,6.5
5.398004403802645,AM,Tue,6,3,13.3
9.839521498352347,AM,Sat,0,2,20.9
1.4223306521545611,AM,Sat,8,1,6.1
2.5425445647421814,PM,Sat,20,3,6.9
15.435170031545306,PM,Thurs,19,2,31.3
1.7731662754707433,PM,Tue,15,1,4.9
4.366363466704084,AM,Tue,6,1,14.5
8.246311104809845,AM,Thurs,3,1,19.3
2.4327470645203846,PM,Wed,18,1,7.7
20.571863598300038,AM,Wed,6,4,49.57
5.565980422117822,PM,Tue,14,1,12.1
2.7441788119829913,PM,Wed,13,1,12.5
9.14769162853713,AM,Mon,9,1,30.67
2.180730253518886,PM,Sat,17,1,6.9
2.894690801033185,PM,Tue,17,1,7.7
0.6694818755608438,AM,Fri,4,1,5.3
1.8380720080022952,AM,Thurs,10,1,9.7
1.375530363017934,PM,Fri,21,1,4.9
2.550837787218026,PM,Thurs,18,1,8.9
2.653310265586329,AM,Thurs,8,1,9.3
3.1182265268957217,AM,Mon,10,1,9.7
2.9615772468291746,AM,Tue,9,1,9.3
2.292291328838561,PM,Wed,18,1,7.7
4.245598392171525,PM,Mon,13,1,12.5
5.032418781259639,PM,Sat,18,2,9.7
1.0660469551048914,AM,Fri,6,1,6.9
5.553638961658402,AM,Mon,10,1,10.9
0.4655486418024199,AM,Fri,3,1,4.9
1.6530874469670085,PM,Wed,16,1,6.9
1.4334369823036692,AM,Tue,3,1,4.1
8.364390322124647,AM,Fri,10,1,22.5
1.105070633400134,PM,Wed,17,1,4.5
1.5443027882295248,AM,Wed,10,1,6.1
2.655875552915251,AM,Fri,8,1,6.1
1.6964352303305483,PM,Sat,18,1,5.7
5.690550163051205,PM,Sun,15,1,12.1
2.7442658099969583,AM,Sat,0,1,8.5
0.7555248769053592,PM,Mon,22,3,4.1
2.11211711402196,AM,Wed,8,1,8.9
0.5232455066148298,PM,Sat,16,1,3.3
1.5925635465287382,AM,Wed,3,1,5.3
0.7153161835776454,PM,Thurs,17,1,5.3
3.1967633501404147,AM,Tue,10,1,12.1
3.783983646381859,PM,Wed,14,1,8.5
3.3635711652884877,AM,Tue,0,1,10.5
0.5134797520424821,PM,Thurs,22,1,2.9
1.493579994502675,PM,Sun,20,1,5.7
23.219475638210497,PM,Sun,12,1,49.57
10.310283236091108,PM,Fri,15,1,23.3
1.5238414828034887,PM,Wed,13,1,6.9
1.167560299359098,PM,Thurs,16,1,4.1
0.7527535369023357,PM,Thurs,18,3,19.3
21.19806799211551,PM,Wed,13,1,45.0
6.42876826964273,PM,Sat,12,1,15.3
1.797166517841555,AM,Sun,10,1,6.9
4.7489637839322585,PM,Sun,20,1,12.5
1.039285619027621,PM,Fri,14,1,5.7
3.858550060448172,PM,Thurs,17,1,11.7
1.5224992529565797,PM,Tue,17,2,5.3
0.6559854995025547,PM,Fri,15,4,5.7
0.7186397913408433,AM,Thurs,3,1,4.5
1.530919726334918,PM,Sat,16,1,5.7
1.6232996617485804,AM,Wed,4,1,8.5
4.193939785090522,AM,Sun,0,2,10.9
1.7968521557016228,AM,Sat,11,1,6.9
1.0275907668948672,PM,Mon,13,3,4.9
0.9583684551754003,PM,Sat,21,1,4.1
4.536698978787899,AM,Wed,4,1,10.9
3.9452807929671203,PM,Tue,19,2,9.7
2.568084116644156,AM,Thurs,10,1,10.5
0.8345328628972051,AM,Mon,7,1,4.1
1.2551907842166927,AM,Thurs,11,1,5.7
6.205796368619008,PM,Fri,22,1,21.7
0.8564014938126319,PM,Tue,17,1,4.1
1.8633647204623005,AM,Thurs,4,2,6.1
1.4698832178402395,PM,Mon,16,1,4.9
2.0745827483896004,AM,Thurs,3,1,8.1
1.4386141113831392,AM,Thurs,10,1,6.9
2.545192325598719,PM,Sat,19,1,7.3
2.6979228610414534,PM,Fri,14,1,11.3
9.051142863682534,AM,Fri,10,1,7.3
3.093527580528992,AM,Fri,2,5,7.7
2.4469294971890783,PM,Sat,12,1,9.3
3.289596492774756,AM,Mon,5,1,10.1
17.419660783410386,AM,Sat,3,1,28.1
3.4995949257049483,AM,Tue,5,2,10.1
2.5715340436623975,AM,Fri,5,1,7.3
0.49028084593015436,PM,Fri,22,1,3.3
4.918963335299468,PM,Fri,12,1,18.5
0.7204183925162903,AM,Fri,5,1,3.7
4.947433245834875,PM,Wed,21,1,12.1
4.0034114290529175,PM,Fri,19,1,11.3
5.90379995682167,PM,Mon,16,1,14.9
4.5887851922427805,AM,Sun,7,3,9.7
0.7277297863031004,AM,Sat,6,4,3.7
0.7668894234493951,AM,Mon,3,1,4.5
3.767543038904183,AM,Tue,7,1,10.5
1.334637858943277,PM,Tue,17,1,4.9
3.199784066251197,PM,Wed,14,1,10.5
2.1305555289926463,AM,Mon,4,1,10.1
1.5777824067861763,AM,Sat,6,1,6.1
4.642717285382775,PM,Sat,18,2,13.3
1.9261809914599648,PM,Mon,19,1,9.3
4.210714005409141,AM,Sat,7,1,12.5
4.92170715177409,PM,Tue,20,1,12.9
1.203907663038908,AM,Wed,2,1,4.9
0.6316595034740834,AM,Tue,9,1,3.7
4.687712111216893,AM,Mon,4,1,10.1
0.9593813772868327,AM,Tue,10,1,4.1
2.612342188004606,PM,Tue,14,1,8.1
1.3626891180761938,PM,Thurs,14,1,5.7
2.920453537779536,AM,Sun,11,2,7.7
2.3632139763138817,PM,Mon,14,1,7.3
0.5843667319847897,PM,Fri,20,3,4.9
1.770807285140732,PM,Mon,17,1,5.7
7.0851914133205,PM,Sun,14,1,15.3
0.5004603907888532,AM,Fri,2,1,4.1
0.6443836147887274,AM,Wed,5,1,4.1
2.4226443226956014,PM,Wed,18,1,8.5
0.29306611799347027,PM,Thurs,17,1,2.9
14.91468930291659,AM,Sun,2,1,31.7
5.683451753748699,PM,Thurs,15,1,15.3
4.839530129051756,PM,Fri,17,1,12.5
10.477177671087757,PM,Thurs,22,1,20.1
20.32120477342161,PM,Sun,18,1,38.9
3.185081758621654,PM,Wed,20,1,7.3
4.241204464938008,AM,Sun,0,3,10.9
5.234898967879658,AM,Thurs,2,1,10.5
1.6381497894805321,PM,Thurs,21,1,6.1
22.157251588859094,PM,Sat,17,1,36.1
0.983436339461539,PM,Fri,13,1,6.5
5.098131155617171,AM,Sun,8,1,10.9
3.352218253017843,AM,Tue,6,1,11.3
6.437155107010902,AM,Sun,11,1,17.87
4.971588135192858,AM,Tue,3,1,12.5
2.255597844234121,PM,Mon,18,2,6.5
6.732351967272488,PM,Mon,14,1,13.7
3.6800157469536177,AM,Wed,10,1,11.3
2.8812613746366487,AM,Wed,3,1,8.9
2.439554695846762,PM,Wed,15,1,8.1
4.823793178314831,PM,Sat,16,3,14.5
4.33577688704163,AM,Sun,1,3,24.4
3.7835161573544025,AM,Sun,6,1,10.5
8.285453838670433,AM,Wed,0,1,8.9
2.6733109624745475,PM,Sat,19,2,8.9
0.3602823317162104,AM,Wed,5,1,3.3
1.9858555414564167,PM,Fri,19,2,7.7
1.7665610422652789,AM,Fri,9,1,7.3
8.21207162761884,PM,Sat,16,1,18.5
0.8041533110560728,PM,Fri,18,1,7.7
3.239596863754174,PM,Tue,13,1,10.1
0.5678675351495476,PM,Mon,15,1,9.3
5.119430889066628,PM,Sat,19,1,11.3
3.209987022833318,PM,Wed,18,1,7.3
4.135049538924416,AM,Tue,5,2,16.9
3.0047044279319435,PM,Fri,20,2,6.9
0.04926708410821153,PM,Tue,14,1,5.7
1.1492960591338341,AM,Thurs,10,1,4.9
4.125350027219775,PM,Sat,17,2,10.5
1.0112036978479573,PM,Fri,14,1,4.1
5.29983193867254,AM,Sat,2,1,14.9
12.055012001718008,PM,Fri,14,1,30.67
2.000801440572355,PM,Fri,12,1,6.5
3.756023546303408,PM,Fri,17,1,11.3
5.520815026076437,AM,Sun,11,1,12.9
10.21907182236967,AM,Mon,9,1,40.67
3.463069988438472,AM,Tue,4,1,10.5
1.917789787534235,PM,Tue,18,2,6.9
2.539151378264815,AM,Mon,3,1,8.1
6.054163479698474,AM,Mon,5,2,15.7
0.08096455178935781,AM,Tue,4,1,16.1
2.3425546690664465,AM,Sat,4,1,6.9
2.146315292999606,PM,Tue,12,1,5.3
1.239976023815604,PM,Fri,20,4,6.1
1.9932455320938525,AM,Mon,4,1,6.5
5.171271914584749,AM,Mon,7,1,18.1
1.7013695391639512,AM,Fri,10,1,5.7
2.9485273836733263,PM,Mon,21,2,9.3
0.6466127657661725,PM,Wed,14,1,4.1
2.735457783732236,PM,Sat,18,1,8.9
7.500230233670923,AM,Sat,4,1,13.7
2.346727491107313,AM,Mon,10,2,9.7
0.5269007012296484,PM,Mon,14,1,3.7
6.9147273632077955,AM,Mon,11,1,20.1
4.5424439384142,PM,Sun,15,1,19.7
0.9465498778745257,AM,Tue,11,1,6.1
0.6426665957339898,PM,Sat,21,1,4.5
2.513490896817627,AM,Mon,2,1,6.9
0.34169136589335,PM,Mon,14,2,7.3
8.036507093347497,PM,Tue,21,2,17.3
2.8298767866428314,AM,Mon,7,1,10.9
2.567961504387877,PM,Mon,14,1,8.5
6.050364355571193,PM,Fri,23,2,14.1
10.744883674742718,AM,Sat,1,1,27.47
1.5023963375205487,PM,Tue,13,1,4.5
2.611822075326175,AM,Fri,10,1,7.7
3.702033207108036,PM,Thurs,20,1,10.1
4.704899377233758,PM,Sat,23,1,9.3
3.083517328070766,AM,Mon,7,1,10.5
2.3166666458113054,PM,Tue,14,2,8.5
3.1136906134986164,AM,Wed,4,1,10.9
1.0213833179113219,AM,Wed,11,1,6.5
0.7258282475912935,PM,Fri,16,1,5.3
5.489479150206801,PM,Wed,18,2,9.7
2.429244308900095,AM,Thurs,5,2,14.1
2.4936867560265585,PM,Mon,15,1,6.1
1.0440995211411086,AM,Sat,9,1,4.5
2.842931742486828,PM,Wed,20,1,9.7
0.016760478099987836,PM,Thurs,17,1,49.57
0.9489674146251101,AM,Tue,5,1,4.5
0.6859556314952543,AM,Tue,8,2,3.7
3.3732400740798227,AM,Fri,6,1,8.1
0.38470498254251606,AM,Tue,4,1,2.9
1.6448996686531707,PM,Mon,13,1,6.5
1.653012610763227,AM,Fri,2,2,5.7
2.44348326133995,PM,Thurs,19,1,7.3
2.520234043511554,PM,Tue,18,1,5.3
6.914529383375738,PM,Thurs,19,1,15.7
0.6260381935475194,PM,Wed,12,1,4.1
0.8326109793073192,PM,Mon,17,1,4.1
3.9100481308782764,AM,Tue,8,2,14.1
2.125330262392954,AM,Sun,6,1,4.9
1.5848057239495583,AM,Mon,7,1,4.9
5.516562081342276,PM,Fri,13,1,15.3
4.669934839222511,AM,Thurs,4,1,16.1
1.7619648165068844,PM,Mon,13,1,8.5
1.0056356528670714,PM,Wed,15,1,5.3
3.390540611257588,PM,Mon,18,1,10.1
1.7773628742532248,AM,Fri,8,1,6.1
1.6893020196741029,PM,Sat,19,1,8.1
0.7237686130593403,AM,Mon,11,1,3.7
2.2486492806185168,PM,Fri,18,1,6.5
0.7652854741241272,AM,Wed,10,1,5.7
0.720747470040851,AM,Wed,3,3,4.1
2.9080303187963534,AM,Sun,0,2,8.1
1.861646818120007,PM,Sat,23,1,4.9
3.8774582404735214,AM,Wed,2,1,7.7
2.7112242309208776,PM,Thurs,14,2,6.5
4.474963810314173,AM,Fri,9,1,18.1
1.3219091986064342,PM,Thurs,15,1,6.1
0.3069939368344241,PM,Wed,16,1,2.9
0.9871112837737228,AM,Mon,6,1,5.7
0.5240965420249409,AM,Tue,6,1,3.7
2.7283142369233544,PM,Mon,13,1,7.7
1.6813149469632374,AM,Tue,8,1,5.7
1.4970182112561092,PM,Tue,14,1,7.7
1.656977810477927,AM,Wed,10,2,6.9
14.1720223015054,AM,Mon,11,1,37.3
2.654992574974089,AM,Sat,10,1,8.9
0.8049501558471707,PM,Wed,17,1,3.7
1.8749552224346002,PM,Tue,16,1,6.9
1.298744718175685,PM,Thurs,16,2,6.5
1.2009072014512145,AM,Mon,7,1,5.7
2.7420795413451624,PM,Thurs,19,1,13.3
5.128134629795366,PM,Tue,14,1,12.5
1.9724668466111335,PM,Fri,23,1,6.9
0.5563410421941437,PM,Tue,13,1,3.7
3.5180129459240144,AM,Fri,7,1,12.5
2.804845632930152,PM,Fri,19,2,13.3
